fpr,tpr,threshold
0.3594179086961624,0.9594594594594594,0.0014927456
0.3594648515432461,0.9594594594594594,0.001492489
0.36068536556742165,0.9594594594594594,0.0014826596
0.3607323084145053,0.9594594594594594,0.0014825142
0.3610843797676329,0.9594594594594594,0.0014794483
0.3611313226147166,0.9594594594594594,0.001479332
0.36404177913390445,0.9594594594594594,0.0014560741
0.36408872198098813,0.9594594594594594,0.0014557227
0.3657786644760005,0.9594594594594594,0.0014451321
0.36582560732308417,0.9594594594594594,0.001445071
0.36587255017016784,0.9594594594594594,0.0014448514
0.3659664358643352,0.9594594594594594,0.0014442847
0.37110667761999766,0.9594594594594594,0.0014062464
0.371200563314165,0.9594594594594594,0.0014060423
0.37131792043187417,0.9594594594594594,0.0014052491
0.37136486327895785,0.9594594594594594,0.0014050605
0.37246802018542424,0.9594594594594594,0.001396014
0.3725149630325079,0.9594594594594594,0.001395941
0.3725619058795916,0.9594594594594594,0.0013956717
0.37260884872667527,0.9594594594594594,0.0013956353
0.37788991902358876,0.9594594594594594,0.0013612676
0.3779603332942143,0.9594594594594594,0.0013612224
0.3795094472479756,0.9594594594594594,0.0013520309
0.37955639009505926,0.9594594594594594,0.0013520225
0.3796972186363103,0.9594594594594594,0.001351265
0.37974416148339396,0.9594594594594594,0.0013512141
0.3811289754723624,0.9594594594594594,0.001341312
0.3811993897429879,0.9594594594594594,0.0013412775
0.38331181786175333,0.9594594594594594,0.0013274066
0.383358760708837,0.9594594594594594,0.0013273989
0.3834291749794625,0.9594594594594594,0.0013268605
0.38347611782654617,0.9594594594594594,0.0013267758
0.3837812463325901,0.9594594594594594,0.0013250962
0.38382818917967376,0.9594594594594594,0.0013250079
0.3864569886163596,0.9594594594594594,0.0013088526
0.38650393146344325,0.9594594594594594,0.0013085321
0.3888745452411689,0.9594594594594594,0.0012932356
0.3890153737824199,0.9594594594594594,0.0012931728
0.39058795915972305,0.9594594594594594,0.0012813031
0.39063490200680673,0.9594594594594594,0.0012812548
0.3927473301255721,0.9594594594594594,0.0012684804
0.3927942729726558,0.9594594594594594,0.0012684544
0.39779368618706723,0.9594594594594594,0.0012413138
0.3978406290341509,0.9594594594594594,0.0012412748
0.39786410045769277,0.9594594594594594,0.0012412606
0.39791104330477645,0.9594594594594594,0.001241085
0.3981457575401948,0.9594594594594594,0.0012396578
0.3981927003872785,0.9594594594594594,0.0012394299
0.3982396432343622,0.9594594594594594,0.0012393721
0.39828658608144585,0.9594594594594594,0.0012393709
0.398990728787701,0.9594594594594594,0.0012359904
0.39903767163478465,0.9594594594594594,0.0012356915
0.399131557328952,0.9594594594594594,0.0012346944
0.39922544302311935,0.9594594594594594,0.0012345032
0.40354418495481753,0.9594594594594594,0.0012099001
0.4035911278019012,0.9594594594594594,0.0012096922
0.4043891562023237,0.9594594594594594,0.0012056552
0.40443609904940736,0.9594594594594594,0.0012056225
0.4065719985917146,0.9594594594594594,0.0011912782
0.4066189414387983,0.9594594594594594,0.0011910604
0.4077690411923483,0.9594594594594594,0.0011847307
0.407815984039432,0.9594594594594594,0.0011846337
0.4090599694871494,0.9594594594594594,0.0011780076
0.4091069123342331,0.9594594594594594,0.0011780002
0.4098110550404882,0.9594594594594594,0.0011742947
0.4098579978875719,0.9594594594594594,0.0011741705
0.410421312052576,0.9594594594594594,0.0011713415
0.41046825489965966,0.9594594594594594,0.0011712388
0.4118530688886281,0.9594594594594594,0.0011635282
0.4119234831592536,0.9594594594594594,0.0011632473
0.41302664006572,0.9594594594594594,0.0011573976
0.41307358291280366,0.9594594594594594,0.0011572681
0.4135430113836404,0.9594594594594594,0.0011556074
0.4135899542307241,0.9594594594594594,0.0011554791
0.41384813988968433,0.9594594594594594,0.0011541629
0.413895082736768,0.9594594594594594,0.001154097
0.41612486797324255,0.9594594594594594,0.0011406401
0.4161718108203262,0.9594594594594594,0.0011406145
0.41715761060908346,0.9594594594594594,0.0011352639
0.41720455345616714,0.9594594594594594,0.0011352423
0.41945781011618355,0.9594594594594594,0.0011242572
0.4195047529632672,0.9594594594594594,0.001124247
0.41999765285764584,0.9594594594594594,0.0011205865
0.4200445957047295,0.9594594594594594,0.001120578
0.420983452646403,0.9594594594594594,0.001115349
0.4210303954934867,0.9594594594594594,0.0011153484
0.4215467668114071,0.9594594594594594,0.001111467
0.4215937096584908,0.9594594594594594,0.0011114056
0.4221570238234949,0.9594594594594594,0.0011071718
0.4222039666705786,0.9594594594594594,0.0011069193
0.4227672808355827,0.9594594594594594,0.0011022247
0.42281422368266636,0.9594594594594594,0.0011022168
0.42356530923600516,0.9594594594594594,0.0010986814
0.42361225208308884,0.9594594594594594,0.0010986715
0.4242694519422603,0.9594594594594594,0.0010967056
0.42431639478934396,0.9594594594594594,0.001096672
0.4251613660368501,0.9594594594594594,0.001093131
0.4252083088839338,0.9594594594594594,0.0010930039
0.43032507921605445,0.9594594594594594,0.0010683103
0.43039549348668,0.9594594594594594,0.0010682706
0.4307240934162657,0.9594594594594594,0.0010672132
0.4307710362633494,0.9594594594594594,0.001067161
0.43131087900481163,0.9594594594594594,0.0010650418
0.4313578218518953,0.9594594594594594,0.0010647897
0.4317568360521066,0.9594594594594594,0.0010628919
0.43180377889919025,0.9594594594594594,0.0010627223
0.4319680788639831,0.9594594594594594,0.001062145
0.43201502171106676,0.9594594594594594,0.0010618141
0.4349020068067128,0.9594594594594594,0.0010474729
